-49.22981, -16.67453, "[80843-]"
-49.22972, -16.67461, "[80844-]"
-47.94639, -15.86822, "[80868-]"
-38.40100, -12.93764, "[80922-]"
-48.57117, -27.59828, "[80923-]"
-49.32864, -27.69497, "[80972-]"
-49.32864, -27.69503, "[80973-]"
-49.37633, -28.38967, "[80980-]"
-54.78653, -16.18583, "[80996-]"
-54.78658, -16.18581, "[80997-]"
-48.71367, -17.60564, "[81039-]"
-48.71358, -17.60567, "[81040-]"
-47.93142, -15.84564, "[81045-]"
-47.98733, -15.78778, "[81072-]"
-47.92947, -15.83756, "[81085-]"
-46.35378, -14.24056, "[81086-]"
-47.93078, -15.84003, "[81089-]"
-47.99597, -15.78622, "[81102-]"
-48.83211, -25.57347, "[81150-]"
-49.23803, -16.77317, "[81155-]"
-55.02239, -15.92894, "[81161-]"
-55.02228, -15.92903, "[81163-]"
-46.43944, -14.33078, "[81177-]"
-46.35372, -14.24042, "[81178-]"
-34.94950, -7.35283, "[81181-]"
-34.94997, -7.35569, "[81182-]"
-49.59053, -27.17550, "[81199-]"
-49.59061, -27.17558, "[81200-]"
-34.98453, -7.49811, "[81202-]"
-47.93147, -15.84447, "[81222-]"
27.55742, 42.43314, "[28863-]"
23.37956, 42.66075, "[30785]"
27.63544, 42.63303, "[64870-]"
23.28958, 42.65103, "[64891-]"
16.46903, 43.54000, "[51728-]"
16.55089, 43.57939, "[51727-]"
15.14439, 50.58786, "[24511]"
14.35347, 49.99861, "[53436-]"
14.43233, 49.98219, "[53437-]"
14.48189, 50.15903, "[81311-]"
12.10081, 55.59942, "[24746]"
12.04569, 55.61544, "[24767]"
12.00731, 55.59000, "[24768]"
12.31564, 55.82431, "[24769]"
11.23528, 55.66667, "[24771]"
11.26169, 55.66369, "[24772]"
27.54953, 61.75386, "[37015-]"
25.00442, 60.62033, "[2482]"
25.15083, 61.84694, "[5114]"
24.95856, 60.24467, "[27867-]"
24.02944, 60.06083, "[5873]"
27.34461, 60.91289, "[15957]"
24.02658, 61.46558, "[9041]"
23.99778, 60.05425, "[5872]"
24.12061, 61.44064, "[9039]"
24.42333, 60.11583, "[5878]"
24.36833, 60.10472, "[5877]"
24.17833, 60.08203, "[5876]"
25.54811, 64.77692, "[5795]"
27.13694, 62.63806, "[7828]"
27.47417, 62.69736, "[6617]"
27.34806, 62.66083, "[6619]"
27.33889, 62.65825, "[6789]"
27.17806, 62.64594, "[7402]"
27.52400, 62.71606, "[6579]"
27.48111, 62.70056, "[6611]"
25.66958, 61.06583, "[5884]"
25.64172, 61.10917, "[5886]"
25.64175, 61.10639, "[5885]"
25.17225, 61.01206, "[5913]"
26.86972, 62.48028, "[8868]"
26.86944, 62.47583, "[8867]"
22.50722, 62.93694, "[8785]"
22.51750, 62.94722, "[8700]"
22.58444, 62.91172, "[8855]"
22.39417, 62.96992, "[8840]"
27.07217, 62.61333, "[8872]"
24.45064, 60.40697, "[8935]"
22.56150, 60.53961, "[8933]"
22.03575, 60.65881, "[8941]"
21.53789, 61.03811, "[8940]"
26.78744, 60.82167, "[8926]"
26.81667, 60.78714, "[8925]"
25.53122, 64.79453, "[5625]"
22.05728, 60.62289, "[8957]"
27.81789, 62.35000, "[4624]"
27.81589, 62.35331, "[4595]"
27.76322, 62.49258, "[4365]"
27.74861, 62.49814, "[4323]"
27.62069, 62.56028, "[4143]"
27.61225, 62.63519, "[4103]"
23.03700, 60.85275, "[43333-]"
24.30472, 60.34167, "[3943]"
24.37847, 60.37208, "[3941]"
24.45417, 60.41222, "[3934]"
24.51150, 60.44625, "[3932]"
24.63108, 60.50944, "[3917]"
24.74936, 60.54819, "[2851]"
24.78139, 60.55461, "[2046]"
24.64500, 60.32650, "[11859]"
22.12944, 60.54325, "[9089]"
24.83728, 60.58561, "[9068]"
24.87581, 60.60661, "[9279]"
21.64803, 61.36531, "[9116]"
24.25831, 60.09619, "[8961]"
24.91747, 60.61539, "[9251]"
21.63931, 61.17194, "[9232]"
24.24969, 61.35300, "[9017]"
24.34444, 61.27556, "[9032]"
22.35789, 60.36092, "[5893]"
25.51889, 61.17653, "[5890]"
25.00189, 60.62050, "[8986]"
25.66756, 61.03911, "[5882]"
27.60511, 62.58769, "[5906]"
24.92083, 60.53111, "[5904]"
24.89997, 60.53861, "[5902]"
24.93275, 60.50269, "[5903]"
22.47314, 60.51161, "[5895]"
24.94789, 60.46056, "[5898]"
24.94056, 60.47667, "[5899]"
24.92750, 60.51222, "[5900]"
24.86917, 60.54283, "[5901]"
25.40128, 60.98681, "[5911]"
25.30214, 61.00297, "[5912]"
25.22044, 60.62631, "[9289]"
25.83500, 64.39611, "[5933]"
24.52097, 61.20222, "[5927]"
24.44189, 61.23600, "[5928]"
24.30894, 61.29725, "[5929]"
24.16472, 61.40817, "[5930]"
25.86689, 64.26444, "[5932]"
22.75583, 62.85925, "[8856]"
26.82581, 62.45506, "[8866]"
21.58233, 61.15589, "[8962]"
25.09800, 60.61750, "[8980]"
21.96183, 61.37994, "[8990]"
23.01722, 60.84281, "[43332-]"
27.04803, 62.58589, "[8870]"
27.06972, 62.59361, "[8871]"
21.79389, 63.02425, "[8851]"
22.58917, 62.91008, "[8853]"
21.99417, 62.98519, "[8845]"
21.95500, 62.99439, "[8847]"
21.51928, 61.07183, "[8953]"
26.55972, 61.43528, "[9451]"
22.09908, 60.57386, "[8950]"
25.72008, 60.99542, "[38053]"
21.85639, 60.79878, "[8951]"
22.13861, 60.52975, "[8946]"
26.60383, 61.43458, "[9457]"
26.67500, 61.43944, "[9458]"
26.74722, 61.47778, "[9460]"
26.75306, 61.48028, "[9479]"
26.85383, 61.52594, "[9480]"
26.87917, 61.53450, "[9484]"
27.00322, 61.57922, "[9503]"
27.00689, 61.58228, "[9542]"
21.58750, 61.55056, "[9556]"
27.33750, 61.70489, "[9627]"
27.45778, 61.71389, "[9640]"
22.84628, 63.62858, "[9641]"
24.39683, 64.57317, "[9734]"
21.81833, 63.01875, "[9740]"
23.84678, 64.24117, "[9746]"
23.01189, 63.73067, "[9763]"
24.39031, 64.56739, "[9769]"
26.84414, 60.94853, "[9772]"
21.75708, 61.50947, "[9796]"
24.10636, 64.40797, "[9812]"
24.26864, 64.47447, "[9813]"
24.08431, 64.40142, "[9814]"
23.94847, 64.27944, "[9817]"
23.26264, 63.86219, "[9837]"
23.21297, 63.85228, "[9838]"
23.19314, 63.84919, "[9839]"
30.08797, 62.40683, "[9845]"
23.43672, 63.93367, "[9849]"
30.11431, 62.34397, "[9853]"
22.86214, 63.63392, "[9868]"
29.76244, 62.61697, "[9893]"
22.78639, 63.60853, "[9899]"
23.53681, 64.00636, "[9903]"
25.10742, 61.02622, "[9905]"
23.45636, 63.94611, "[9944]"
24.30719, 60.46908, "[24621]"
23.53322, 64.00519, "[10004]"
24.56042, 61.17822, "[10009]"
24.81542, 61.12619, "[10010]"
24.89142, 61.09578, "[10017]"
25.00208, 61.05519, "[10024]"
25.01119, 61.05042, "[10026]"
21.54575, 61.57619, "[10031]"
29.87047, 62.51886, "[10056]"
23.75256, 64.19839, "[10058]"
30.03394, 62.43583, "[10059]"
30.04125, 62.43433, "[10060]"
23.34328, 63.86664, "[10061]"
27.56564, 61.75850, "[10062]"
27.50692, 61.73061, "[10066]"
23.78056, 64.21281, "[10067]"
27.50964, 61.73247, "[10068]"
23.81317, 64.22847, "[10071]"
21.65953, 61.17903, "[10074]"
27.64369, 63.11306, "[10076]"
21.58786, 60.98478, "[10077]"
21.61581, 61.53936, "[10086]"
22.07183, 60.59989, "[10087]"
21.99694, 60.68133, "[10089]"
21.99433, 60.68283, "[10090]"
21.93728, 60.73386, "[10091]"
21.92914, 60.73717, "[10092]"
21.75825, 60.85142, "[10094]"
27.64722, 63.08417, "[10101]"
27.61278, 62.63472, "[16032]"
27.59503, 63.07769, "[10107]"
22.69475, 63.53933, "[7569]"
23.04900, 62.96211, "[10109]"
22.69811, 63.54156, "[5812]"
26.60900, 60.87336, "[10113]"
27.41675, 63.34528, "[10118]"
27.41367, 63.35583, "[10123]"
27.39436, 63.37750, "[10124]"
22.97972, 62.17006, "[10125]"
23.04461, 62.09139, "[10126]"
23.14878, 61.70781, "[10127]"
23.13194, 61.72931, "[10136]"
23.34806, 61.60828, "[10139]"
23.46897, 61.57856, "[10140]"
27.45189, 61.71119, "[10141]"
22.93092, 61.84897, "[10143]"
23.02022, 61.76500, "[10144]"
23.02833, 62.03528, "[10158]"
23.33925, 63.86439, "[10162]"
24.59636, 64.68778, "[10164]"
22.90206, 60.79239, "[43329-]"
21.65006, 61.35864, "[10174]"
26.93164, 60.90444, "[10178]"
26.83792, 60.88622, "[10182]"
21.58244, 61.15586, "[7859]"
21.58794, 60.98481, "[10078]"
25.22042, 60.62639, "[9510]"
27.12622, 60.90375, "[5641]"
27.22472, 63.62472, "[14202]"
27.27064, 63.49497, "[14203]"
27.31222, 63.46106, "[14220]"
27.31689, 63.45497, "[14256]"
27.32942, 63.42614, "[14270]"
27.35642, 63.41006, "[14315]"
27.44886, 63.30928, "[14347]"
27.45139, 63.30183, "[14376]"
21.70269, 61.50583, "[14377]"
27.47847, 63.25233, "[14431]"
27.48047, 63.25075, "[14510]"
27.53728, 63.20233, "[14511]"
27.54078, 63.19450, "[14512]"
27.60158, 63.15000, "[14519]"
27.60592, 63.14750, "[14520]"
27.06653, 61.08886, "[14526]"
27.07353, 61.09317, "[14527]"
22.99272, 60.83147, "[43331-]"
25.14347, 61.84483, "[2688]"
21.63467, 60.91069, "[7577-]"
21.61331, 60.92764, "[7583]"
21.59547, 60.95872, "[7617]"
24.50519, 60.38881, "[6585]"
21.65675, 61.52278, "[7567]"
25.55111, 64.75444, "[15841]"
22.49203, 63.40814, "[16018]"
22.38964, 63.31244, "[16019]"
22.36992, 63.29100, "[16020]"
22.27383, 63.24842, "[16021]"
22.27722, 63.25153, "[16022]"
22.82036, 63.00258, "[16023]"
27.62000, 62.55944, "[3550]"
27.54319, 60.92228, "[16038]"
27.99019, 61.01264, "[16039]"
28.00253, 61.01678, "[16040]"
27.34861, 60.91331, "[16044]"
26.63375, 65.26622, "[16061]"
24.13289, 60.78767, "[18708]"
24.70861, 60.31789, "[17033]"
24.56439, 60.34189, "[17036]"
21.80744, 63.15250, "[17152]"
22.72806, 61.15639, "[53786-]"
25.34542, 61.92889, "[17336]"
25.34908, 61.93667, "[17337]"
25.38619, 61.96975, "[17338]"
24.65211, 60.74481, "[17569]"
24.48233, 60.71469, "[17570]"
25.91647, 63.71544, "[19397]"
25.17811, 65.60856, "[19399]"
21.74250, 60.62750, "[17623]"
21.80189, 60.64769, "[17625]"
24.25011, 60.76594, "[18707]"
22.00283, 60.56472, "[17637]"
22.04167, 60.54339, "[17638]"
24.75394, 60.75703, "[17641]"
24.78356, 60.77117, "[17642]"
24.90014, 60.78447, "[17643]"
24.94522, 60.78992, "[17644]"
25.01056, 60.79361, "[17645]"
25.07600, 60.82722, "[17646]"
25.17694, 60.85158, "[17647]"
25.18333, 60.85183, "[17648]"
25.23933, 60.86319, "[17649]"
21.84456, 63.16069, "[17658]"
21.95056, 63.16039, "[17659]"
21.95806, 63.15992, "[17660]"
22.07067, 63.19611, "[17661]"
22.07250, 63.19747, "[17662]"
24.69908, 66.00319, "[17668]"
24.76556, 66.08361, "[17671]"
24.77889, 66.09258, "[17672]"
24.94322, 66.13997, "[17674]"
24.96606, 66.14639, "[17676]"
25.23625, 66.17344, "[17678]"
25.26439, 66.18033, "[17680]"
25.33844, 60.91008, "[17681]"
25.42225, 60.94906, "[17682]"
25.46467, 60.96728, "[17683]"
24.64347, 60.74361, "[18706]"
26.00881, 60.92150, "[17688]"
22.74775, 60.70950, "[43328-]"
22.98789, 60.82972, "[43330-]"
25.39311, 61.97342, "[17698]"
25.65669, 62.11950, "[17700]"
25.66258, 62.12767, "[17701]"
25.67269, 62.14408, "[17702]"
25.67486, 62.14939, "[17703]"
28.75594, 61.88444, "[17705]"
27.22475, 63.62858, "[17740]"
25.32167, 66.22278, "[17742]"
25.33194, 66.27711, "[17743]"
25.37161, 66.36547, "[17746]"
25.37958, 66.37986, "[17748]"
25.41231, 66.41575, "[17750]"
22.59017, 60.65467, "[43326-]"
25.48461, 66.43139, "[17635]"
25.59567, 66.46117, "[17754]"
25.60506, 66.46475, "[17755]"
27.31044, 65.39864, "[17768]"
27.31947, 65.39958, "[17769]"
28.28139, 62.45289, "[17777]"
28.35636, 62.86650, "[17779]"
28.47344, 62.81800, "[17782]"
28.50664, 62.79967, "[17783]"
28.91028, 62.70347, "[17787]"
27.91017, 62.93961, "[17792]"
27.94522, 62.93531, "[17793]"
28.07267, 62.92986, "[17795]"
28.31878, 62.87197, "[17798]"
27.54453, 65.42983, "[17800]"
24.43889, 60.72206, "[4141]"
25.36861, 65.34417, "[18710]"
29.32083, 62.63389, "[18712]"
29.30536, 62.63458, "[18715]"
28.67583, 62.78361, "[18716]"
21.47256, 63.20672, "[18719]"
27.80750, 61.92336, "[20111]"
25.37500, 65.30528, "[19400]"
25.26778, 65.52111, "[19403]"
25.25694, 65.52989, "[19404]"
25.91750, 63.71264, "[19529]"
25.19564, 65.59133, "[19764]"
28.43339, 62.51642, "[20669-]"
23.06639, 59.86569, "[20763]"
23.07306, 59.86750, "[20764]"
30.04608, 62.14536, "[20774]"
30.03844, 62.13769, "[20775]"
29.94100, 62.07833, "[20777]"
23.54806, 60.01028, "[20866]"
22.86892, 61.31825, "[20877]"
22.66556, 62.75942, "[20879]"
27.28975, 63.66797, "[20892]"
26.64158, 65.26611, "[20894]"
26.85958, 65.27506, "[20895]"
26.79544, 65.28211, "[20896]"
29.35347, 62.63306, "[20903]"
29.37894, 62.63353, "[20904]"
29.54011, 62.61536, "[20905]"
27.43381, 63.10342, "[20911]"
27.42917, 63.10525, "[20912]"
27.38531, 63.12125, "[20913]"
27.76975, 63.12408, "[20914]"
21.80297, 61.52647, "[29253]"
29.85722, 62.75472, "[21304-]"
29.85467, 62.78361, "[21305]"
21.79158, 61.10025, "[22140]"
22.17103, 61.13561, "[22146]"
22.70025, 61.21375, "[22147]"
23.21267, 61.38847, "[22148]"
23.33889, 61.42333, "[22149]"
23.41117, 61.43328, "[22150]"
23.48367, 61.45683, "[22151]"
23.52103, 61.46836, "[22152]"
26.59669, 60.97628, "[22153]"
26.61058, 60.96217, "[22154]"
26.69564, 60.84767, "[22155]"
26.69875, 60.84472, "[22156]"
26.72975, 60.83222, "[22157]"
26.74050, 60.82964, "[22158]"
27.36272, 63.13050, "[22176]"
29.88942, 62.51436, "[22177-]"
29.89544, 62.51242, "[22178]"
30.12250, 62.30856, "[22187]"
30.12383, 62.31275, "[22188]"
27.26033, 61.58022, "[23267]"
27.22147, 61.69778, "[23270]"
27.12639, 61.76703, "[23273]"
25.25839, 65.52828, "[24561-]"
25.25114, 65.53331, "[24562-]"
25.14717, 60.38542, "[24627]"
25.16139, 60.38350, "[24628]"
25.25911, 60.36467, "[24629]"
25.26200, 60.36464, "[24630]"
25.32536, 60.36919, "[24631]"
25.33733, 60.37089, "[24632]"
22.43519, 62.65578, "[24643]"
22.43547, 62.65514, "[24644]"
22.48108, 62.68244, "[24646]"
22.48189, 62.68308, "[24647]"
22.53006, 62.59272, "[24648]"
22.60633, 62.73472, "[24649]"
22.68536, 62.52692, "[24650]"
22.82067, 62.36036, "[24657]"
22.82131, 62.36000, "[24658]"
22.91178, 62.27764, "[24659]"
22.91236, 62.27703, "[24660]"
25.46833, 60.34164, "[24661]"
29.86650, 62.74214, "[24662]"
22.36250, 61.23361, "[27519-]"
22.57694, 61.17833, "[27520-]"
27.26072, 61.58675, "[27521]"
21.80189, 60.64761, "[29525]"
24.66503, 60.22319, "[51655-]"
25.13361, 60.25139, "[53022-]"
27.61228, 61.81122, "[37024-]"
25.80375, 64.17931, "[53820-]"
24.81411, 60.27731, "[51656-]"
23.24731, 60.93222, "[43190-]"
23.19744, 60.91825, "[43191-]"
22.91156, 60.79636, "[43192-]"
23.41542, 60.97542, "[43334-]"
23.49667, 61.02672, "[43335-]"
23.49839, 61.02881, "[43336-]"
23.52472, 61.06956, "[43337-]"
23.60911, 61.10636, "[43338-]"
23.61169, 61.10694, "[43339-]"
23.64681, 61.11519, "[43340-]"
23.69431, 61.15222, "[43341-]"
23.70153, 61.16969, "[43342-]"
23.71900, 61.18653, "[43343-]"
23.78947, 61.18425, "[43344-]"
27.61739, 61.81450, "[43346-]"
27.79433, 61.88747, "[43347-]"
27.60125, 62.66097, "[43348-]"
27.60369, 62.58114, "[43349-]"
27.66283, 62.52733, "[43350-]"
29.55311, 62.61775, "[43351-]"
27.12317, 61.77108, "[44476-]"
24.64031, 60.21853, "[51240-]"
25.04278, 60.28111, "[53028-]"
25.04306, 60.28111, "[53027-]"
24.98000, 60.28819, "[53026-]"
25.08583, 60.27472, "[53024-]"
25.08556, 60.27472, "[53025-]"
25.13361, 60.25111, "[53023-]"
24.98000, 60.28794, "[53179-]"
27.62236, 62.54983, "[53415-]"
23.14000, 60.99556, "[53791-]"
22.58369, 61.17753, "[53795-]"
25.80361, 64.17861, "[53916-]"
3.31581, 43.82719, "[7731-]"
4.79292, 43.79628, "[7730]"
2.37961, 48.82208, "[8136]"
2.30989, 48.82347, "[8137]"
2.28108, 48.83228, "[8161]"
2.25442, 48.85442, "[8164]"
2.41378, 48.86108, "[8167]"
2.28797, 48.88556, "[8172]"
2.39625, 48.88997, "[8187]"
2.30961, 48.89647, "[8191]"
6.57894, 51.48981, "[3776]"
9.49328, 51.25964, "[2990]"
9.50411, 51.26072, "[2991]"
9.65556, 48.55333, "[3113]"
7.54833, 51.03231, "[2442]"
8.52142, 48.02433, "[3468]"
7.22083, 50.63667, "[2673]"
8.77472, 52.20667, "[2989]"
9.81536, 48.07378, "[54]"
7.31547, 52.44253, "[2531]"
7.85781, 51.96661, "[3859]"
9.69194, 50.56214, "[3626]"
9.69261, 50.55992, "[8240]"
12.78322, 54.12406, "[54265]"
10.54931, 51.90886, "[37016]"
12.77189, 54.11525, "[54350]"
8.40108, 48.98942, "[184]"
6.99661, 51.04967, "[3008]"
12.81175, 52.61831, "[8341]"
10.53575, 52.34978, "[3710]"
13.73578, 53.80714, "[1559]"
10.27111, 51.62736, "[1234]"
12.62444, 52.67167, "[23843]"
9.16869, 48.82833, "[8325]"
9.25747, 48.75997, "[3854]"
9.24969, 48.77117, "[3855]"
13.41036, 54.40536, "[2501]"
7.98706, 52.82367, "[15340]"
8.41514, 48.99361, "[51220]"
8.56869, 50.26775, "[37012]"
8.44047, 47.89544, "[1051]"
8.84056, 53.04100, "[2906]"
12.51603, 53.77578, "[2582]"
7.54789, 51.03467, "[2601]"
8.16733, 52.55022, "[3735]"
8.21797, 52.60122, "[3762]"
11.44600, 48.20403, "[3999]"
11.41806, 48.16950, "[5678]"
8.99806, 48.38928, "[29502]"
11.40333, 48.15889, "[5518]"
7.81750, 52.97061, "[14937]"
7.81719, 52.97267, "[15115]"
7.85631, 53.04347, "[15120]"
7.85586, 53.05586, "[15121]"
10.21575, 51.75469, "[7426]"
7.56000, 51.91750, "[17056]"
9.73050, 50.62392, "[17415]"
9.73050, 50.62417, "[17588]"
10.27111, 51.62742, "[18425]"
9.67750, 51.23950, "[18473]"
9.67386, 51.26511, "[18474]"
9.64167, 51.27533, "[18475]"
9.66467, 51.27028, "[18476]"
10.17633, 53.11169, "[18800]"
9.82742, 50.59036, "[18972]"
7.01850, 50.94861, "[19207]"
7.00425, 50.94722, "[19216]"
6.98214, 50.95042, "[19982]"
6.97569, 50.95447, "[20036]"
8.60414, 50.05128, "[20379]"
8.54661, 50.28450, "[22113]"
8.54692, 50.28436, "[22118]"
10.17619, 53.11169, "[26974]"
11.21264, 51.26861, "[24689]"
9.87206, 51.35028, "[24703]"
11.22931, 51.28667, "[25641]"
9.78750, 52.39072, "[49968]"
10.42344, 52.25750, "[63969]"
8.09389, 52.81831, "[29070]"
8.08292, 52.82450, "[29071]"
9.16853, 48.82833, "[36914]"
6.97839, 50.95250, "[29554]"
6.98428, 50.94839, "[29555]"
13.50831, 52.25092, "[30784]"
8.30464, 49.03669, "[44425]"
6.45911, 51.03317, "[36749]"
8.57022, 50.26622, "[37127]"
6.80439, 51.86644, "[51031]"
6.81189, 51.86667, "[51032]"
8.36028, 49.00819, "[51093]"
9.30244, 48.73639, "[51932]"
9.26792, 48.74342, "[51933]"
9.26789, 48.74361, "[51934]"
13.44661, 53.81011, "[52993]"
9.30214, 48.73622, "[53155]"
8.27472, 50.73183, "[53435]"
11.44611, 48.20425, "[53582]"
12.76472, 47.67389, "[65444-]"
9.24975, 48.77114, "[81276]"
24.04525, 37.74050, "[26990-]"
24.09017, 35.48239, "[28066-]"
19.00039, 47.40028, "[20717]"
19.04028, 47.37997, "[29268]"
18.92928, 47.41800, "[28775]"
19.04028, 47.37989, "[28776]"
18.96356, 47.40867, "[65513-]"
-6.35408, 53.46253, "[2091]"
-6.38658, 53.96139, "[15480]"
-6.19406, 53.50436, "[15494]"
-6.25406, 53.65042, "[15493]"
35.11333, 30.05389, "[20793-]"
35.11344, 30.05411, "[27363-]"
35.20022, 32.91378, "[27364-]"
35.30161, 32.91294, "[27365-]"
35.18250, 32.91236, "[27366-]"
35.18133, 32.91208, "[27367-]"
34.64578, 31.74167, "[27368-]"
35.13300, 30.08142, "[27369-]"
35.28894, 32.92497, "[27370-]"
34.63642, 31.72564, "[27371-]"
35.11739, 30.05900, "[27372-]"
34.60975, 31.68097, "[27373-]"
35.20922, 32.91181, "[27374-]"
35.22711, 32.91492, "[27375-]"
34.76428, 31.55406, "[27376-]"
35.23561, 32.91644, "[27377-]"
35.09411, 32.98014, "[27378-]"
34.75894, 31.57361, "[27379-]"
35.09236, 32.94886, "[27380-]"
34.75906, 31.57453, "[27381-]"
35.26619, 32.91833, "[27382-]"
34.76489, 31.65064, "[27383-]"
34.76425, 31.65244, "[27384-]"
34.79122, 31.28611, "[27385-]"
34.77606, 31.43269, "[27386-]"
35.25411, 32.91586, "[27387-]"
34.78714, 31.31867, "[27388-]"
34.74022, 31.92553, "[27389-]"
34.74003, 31.92200, "[27390-]"
34.74767, 31.94500, "[27391-]"
34.88092, 32.16675, "[27392-]"
34.75339, 31.94986, "[27393-]"
34.88583, 32.19606, "[27394-]"
34.73483, 31.90072, "[27395-]"
34.84828, 32.28022, "[27396-]"
34.88372, 32.23000, "[27397-]"
34.88389, 32.20944, "[27398-]"
34.88300, 32.22372, "[27399-]"
34.79672, 31.98778, "[27400-]"
34.79425, 31.98142, "[27401-]"
34.80478, 31.99992, "[27402-]"
34.89144, 32.02639, "[27403-]"
34.93344, 32.06811, "[27404-]"
34.86319, 32.12692, "[27405-]"
34.87811, 32.16258, "[27406-]"
34.76544, 31.95594, "[27407-]"
34.87361, 32.14769, "[27408-]"
34.87211, 32.13839, "[27409-]"
34.77917, 31.95911, "[27410-]"
34.85922, 32.28672, "[27411-]"
34.90778, 32.34261, "[27412-]"
34.90817, 32.34828, "[27413-]"
34.90614, 32.33353, "[27414-]"
34.90253, 32.31411, "[27415-]"
34.90436, 32.41325, "[27416-]"
34.90828, 32.35017, "[27417-]"
34.71136, 31.85628, "[27418-]"
34.71058, 31.84906, "[27419-]"
34.75378, 31.71900, "[27420-]"
34.76575, 31.67736, "[27421-]"
34.75528, 31.72478, "[27422-]"
34.89325, 32.26536, "[27423-]"
34.89361, 32.26647, "[27424-]"
34.73414, 31.89861, "[27425-]"
34.73461, 31.89964, "[27426-]"
34.88933, 32.24900, "[27427-]"
34.89375, 32.26811, "[27428-]"
34.89992, 32.30036, "[27429-]"
34.90150, 32.30861, "[27430-]"
34.89794, 32.29014, "[27431-]"
34.72233, 31.87847, "[27432-]"
34.71822, 31.87286, "[27433-]"
34.90692, 32.42264, "[65243-]"
35.24608, 32.81156, "[65262-]"
35.23303, 32.83017, "[65263-]"
10.89328, 43.93300, "[63467]"
9.04083, 45.75278, "[49834-]"
12.05300, 42.51419, "[9468]"
12.13625, 41.93583, "[18533]"
9.04528, 44.39283, "[8928]"
12.41264, 43.98778, "[18562-]"
12.12814, 41.93589, "[6103]"
14.74333, 41.25375, "[21085]"
14.10572, 41.23703, "[21998]"
12.27278, 45.55111, "[9912]"
14.20972, 41.57250, "[10011]"
16.50911, 40.21503, "[10027]"
14.13222, 41.17333, "[22890]"
14.68689, 40.90994, "[24286-]"
8.73783, 44.43569, "[16590]"
11.76653, 43.18500, "[21986]"
14.46347, 41.16392, "[20445]"
13.36028, 41.30147, "[17443]"
13.60333, 42.48167, "[20447-]"
14.18106, 41.31944, "[22891]"
11.16611, 43.76722, "[26852]"
9.00778, 45.57694, "[20380]"
14.46303, 41.16267, "[50152-]"
14.18797, 41.14097, "[27167-]"
11.80286, 43.44972, "[27060-]"
14.68839, 41.32772, "[27184-]"
11.96619, 42.01925, "[33827-]"
10.91178, 43.92083, "[53251-]"
14.70811, 40.90047, "[51647-]"
14.86933, 40.99297, "[44211-]"
12.43436, 42.47606, "[51993-]"
14.48025, 41.21725, "[53330-]"
12.52900, 42.00892, "[53371-]"
12.70625, 43.95575, "[53373-]"
8.73775, 44.42536, "[64175-]"
14.71822, 40.89550, "[53378-]"
9.03369, 45.74344, "[63453-]"
17.01947, 39.46950, "[63620-]"
12.53639, 44.04750, "[63649-]"
12.68828, 43.96583, "[63698-]"
12.59958, 44.00639, "[63699-]"
8.44444, 44.29000, "[63704-]"
8.94339, 44.43711, "[63706-]"
16.02936, 38.50086, "[63707-]"
16.15375, 38.71272, "[63709-]"
11.80181, 43.44889, "[64299-]"
12.44472, 45.63017, "[65519-]"
12.47258, 45.64528, "[65520-]"
12.51367, 45.66353, "[65521-]"
13.26261, 38.19853, "[65575-]"
13.28233, 38.19042, "[65592-]"
13.28236, 38.19061, "[65593-]"
9.17600, 45.57694, "[65643-]"
9.17675, 45.56911, "[65644-]"
35.85989, 31.92350, "[51524-]"
35.85900, 31.91869, "[51527-]"
36.01589, 31.98119, "[51529-]"
35.98339, 31.99211, "[51531-]"
35.89442, 32.02111, "[51532-]"
35.93986, 32.02181, "[51533-]"
48.09453, 29.11497, "[30817-]"
47.78103, 29.31156, "[30815-]"
48.06197, 29.19872, "[30816-]"
48.09383, 29.24208, "[30814-]"
47.98061, 29.29942, "[30818-]"
47.98847, 29.26017, "[30819-]"
47.95514, 29.31644, "[30820-]"
48.23986, 28.86006, "[30821-]"
47.99567, 29.37025, "[30822-]"
48.11692, 29.12342, "[30823-]"
47.63953, 29.42783, "[30824-]"
47.99328, 29.30503, "[30825-]"
47.98650, 29.26578, "[30826-]"
48.00731, 29.30575, "[30827-]"
47.95794, 29.30267, "[30828-]"
48.00419, 29.37706, "[30829-]"
47.96256, 29.30850, "[30830-]"
47.97169, 29.33794, "[30831-]"
48.04069, 29.31014, "[30832-]"
48.00081, 29.33994, "[30833-]"
48.07408, 29.28683, "[30834-]"
47.82539, 29.26883, "[30835-]"
48.04533, 29.26456, "[30836-]"
48.03214, 29.28567, "[30837-]"
48.03806, 29.27408, "[30838-]"
47.89072, 29.26744, "[30839-]"
47.93267, 29.34442, "[30840-]"
48.00622, 29.32197, "[30841-]"
47.92822, 29.29414, "[30842-]"
47.85536, 29.31783, "[30843-]"
47.98653, 29.31969, "[30844-]"
48.01106, 29.28906, "[30845-]"
48.06475, 29.24172, "[30846-]"
48.09483, 29.33742, "[30847-]"
47.83486, 29.31975, "[30848-]"
48.13669, 29.10925, "[30849-]"
48.10564, 29.09214, "[30850-]"
47.98533, 29.38861, "[30851-]"
47.83992, 29.29539, "[30853-]"
47.97597, 29.31350, "[30854-]"
48.02956, 29.34442, "[30855-]"
48.00353, 29.32161, "[30856-]"
47.97511, 29.38211, "[30857-]"
47.89700, 29.30686, "[30858-]"
